pole_id,latitude,longitude,desc_addr,luminaire,pole_construction,arm_length,pole_use,cmo_obj_id,led_project,led_status,led_type
12M1053,37.32761857,-121.8842807,S. MARKET ST OPPOSITE PIERCE ST SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32816,,Future,
12M1058,37.32693752,-121.8835723,S. 1ST ST EAST SIDE 25' SOUTH OF E. REED ST SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32817,,Future,
12M106,37.33230231,-121.8851056,W SAN CARLOS ST 90,S4H-250,STEEL,6 FT,ST LIGHT ONLY,32818,,Future,
12M1060,37.32668289,-121.8834035,S. 1ST ST EAST SIDE 75' NORTH OF HIGHWAY 280 OVERPASS SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32819,,Future,
12M1061,37.32670814,-121.883653,S. 1ST ST 601 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32820,,Future,
12M1062,37.32660919,-121.8833565,S. 1ST ST EAST SIDE 50' NORTH OF HIGHWAY 280 OVERPASS SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32821,,Future,
12M1063,37.3265174,-121.8835091,S. 1ST ST 630 OPPOSITE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32822,,Future,
12M1064,37.32642521,-121.8832265,S. 1ST ST EAST SIDE AND HIGHWAY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32823,,Future,
12M1065,37.32638701,-121.883413,S. 1ST ST WEST SIDE AND HIGHWAY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32824,,Future,
12M1066,37.32635234,-121.8831836,S. 1ST ST EAST SIDE AND HIGHWAY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32825,,Future,
12M1067,37.32627722,-121.8833313,S. 1ST ST WEST SIDE AND HIGHWAY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32826,,Future,
12M1068,37.32627275,-121.8831231,S. 1ST ST EAST SIDE AND HIGHWAY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32827,,Future,
12M1069,37.32618515,-121.8832723,S. 1ST ST WEST SIDE AND HIGHWAY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32828,,Future,
12M107,37.3323731,-121.8854538,W SAN CARLOS ST 93,S4H-400,STEEL,6 FT,ST LIGHT ONLY,32829,,Future,
12M1070,37.32620961,-121.8830769,S. 1ST ST EAST SIDE HWY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32830,,Future,
12M1071,37.32610962,-121.8832207,S. 1ST ST WEST SIDE AND HWY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32831,,Future,
12M1072,37.32610955,-121.8829918,S. 1ST ST EAST SIDE AND HWY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32832,,Future,
12M1073,37.32601646,-121.8831375,S. 1ST ST WEST SIDE AND HWY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32833,,Future,
12M1074,37.32854183,-121.8866816,108 BALBACH ST 20' W/O OPPOSITE SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32834,,Future,
12M1075,37.32798484,-121.8871984,BALBACH ST 120 SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32835,,Future,
12M1076,37.32703811,-121.8886194,BALBACH ST NORTH SIDE 35' WEST OF ALMADEN AVE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32836,,Future,
12M1080,37.32700123,-121.8884718,BALBACH ST SOUTH SIDE 20' WEST OF ALMADEN AVE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32837,,Future,
12M1081,37.32691054,-121.8882517,ALMADEN AVE 512 OPPOSITE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32838,,Future,
12M1082,37.32675183,-121.8881092,ALMADEN AVE 518 OPPOSITE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32839,,Future,
12M1083,37.32656994,-121.8879891,ALMADEN AVE 522 OPPOSITE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32840,,Future,
12M1084,37.32646846,-121.8879164,ALMADEN AVE 524 OPPOSITE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32841,,Future,
12M1085,37.32618139,-121.8877114,ALMADEN AVE OPPOSITE PIERCE ST SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32842,,Future,
12M1086,37.32712499,-121.8882895,BALBACH ST OPPOSITE ALMADEN AVE SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32843,,Future,
12M1087,37.32689603,-121.8880583,ALMADEN AVE 516 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32844,,Future,
12M1088,37.3266416,-121.8878718,ALMADEN AVE 522 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32845,,Future,
12M1089,37.32658851,-121.8878402,ALMADEN AVE 522 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32846,,Future,
12M1090,37.32629365,-121.8876069,ALMADEN AVE EAST SIDE 20' NORTH OF PIERCE ST SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32847,,Future,
12M1091,37.32642073,-121.8872552,PIERCE AV 181 SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32848,,Future,
12M1092,37.32618883,-121.8874396,PIERCE AV 195 OPPOSITE SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32849,,Future,
12M1093,37.32607011,-121.887629,ALMADEN AVE OPPOSITE PIERCE ST SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32850,,Future,
12M1094,37.32579755,-121.8874258,ALMADEN AVE 571 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32851,,Future,
12M1095,37.32572641,-121.8873709,ALMADEN AVE 575 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32852,,Future,
12M1096,37.32562045,-121.8872886,ALMADEN AVE 585 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32853,,Future,
12M1097,37.32552503,-121.8872199,ALMADEN AVE 589 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32854,,Future,
12M1098,37.32611271,-121.8874692,ALMADEN AVE EAST SIDE 20' SOUTH OF PIERCE AVE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32855,,Future,
12M1099,37.3258013,-121.8872384,ALMADEN AVE 575 OPPOSITE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32856,,Future,
12M110,37.32821753,-121.8771701,MARGARET WY NS 50' EO S 6TH ST,S-L-135,STEEL,8 FT,ST LIGHT ONLY,32857,,Future,
12M1100,37.32558775,-121.8870833,ALMADEN AVE 589 OPPOSITE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32858,,Future,
12M1101,37.32544557,-121.886964,ALMADEN AVE 598 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32859,,Future,
12M1102,37.32541654,-121.8868248,W. REED ST NORTH SIDE 15' EAST OF S. ALMADEN AVE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32860,,Future,
12M1103,37.32560896,-121.8864152,W. REED ST NORTH SIDE 35' EAST OF S. ALMADEN AVE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32861,,Future,
12M1104,37.32579562,-121.8860245,W. REED ST 143 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32862,,Future,
12M1105,37.32595558,-121.8856944,W. REED ST 113 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32863,,Future,
12M1106,37.32610886,-121.8853628,W. REED ST 109 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32864,,Future,
12M1107,37.32626267,-121.885036,W. REED ST 78 OPPOSITE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32865,,Future,
12M1112,37.32670782,-121.883808,W. REED ST SOUTH SIDE 25' WEST OF S. 1ST STREET SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32866,,Future,
12M1113,37.32662732,-121.8839708,W. REED ST SOUTH SIDE 75' WEST OF S. 1ST STREET SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32867,,Future,
12M1114,37.32649227,-121.8842542,W. REED ST 38 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32868,,Future,
12M1115,37.32641959,-121.8843979,W. REED ST 44 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32869,,Future,
12M1116,37.32630776,-121.8846385,W. REED ST 62 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32870,,Future,
12M1117,37.32615834,-121.8849525,W. REED ST 78 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32871,,Future,
12M1118,37.32609785,-121.8850692,W. REED ST 91 OPPOSITE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32872,,Future,
12M1119,37.32587522,-121.8855657,W. REED ST 113 OPPOSITE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32873,,Future,
12M1120,37.32571563,-121.885878,W. REED ST 145 OPPOSITE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32874,,Future,
12M1121,37.32556027,-121.8862007,W. REED ST 155 OPPOSITE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32875,,Future,
12M1122,37.3254783,-121.8863597,W. REED ST SOUTH SIDE 35' EAST OF S. ALMADEN AVE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32876,,Future,
12M1123,37.3253829,-121.8865602,W. REED ST SOUTH SIDE 35' EAST OF S. ALMADEN AVE SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32877,,Future,
12M1124,37.32515833,-121.8867764,S. ALMADEN AVE & HIGHWAY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32878,,Future,
12M1125,37.32508828,-121.8867109,S. ALMADEN AVE AND HIGHWAY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32879,,Future,
12M1126,37.32501635,-121.8866775,S. ALMADEN AVE AND HIGHWAY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32880,,Future,
12M1127,37.32491053,-121.8865793,S. ALMADEN AVE AND HIGHWAY 280 OVERPASS SAN JOSE INVENTORY,S4H-150,STEEL,POST TOP,ST LIGHT ONLY,32881,,Future,
12M1029,37.32917772,-121.8865173,S. MARKET ST 424 SAN JOSE INVENTORY,S4H-70,STEEL,POST TOP,ST LIGHT ONLY,32883,,Future,
12M1137,37.32818339,-121.8845085,EAST SIDE OF 1ST ST BETWEEN WILLIAM ST AND REED ST,S-V-400, ,POST TOP,ST LIGHT ONLY,32884,,Future,
12M1138,37.32810268,-121.8844487,EAST SIDE OF 1ST ST BETWEEN WILLIAM ST AND REED ST,S-V-400, ,OTHER,ST LIGHT ONLY,32885,,Future,
12M1139,37.32800698,-121.8843785,EAST SIDE OF 1ST ST BETWEEN WILLIAM ST AND REED ST,S-V-400, ,POST TOP,ST LIGHT ONLY,32886,,Future,
12M1140,37.327887,-121.8842947,EAST SIDE OF 1ST ST BETWEEN WILLIAM ST AND REED ST,S-V-400, ,POST TOP,ST LIGHT ONLY,32887,,Future,
12M1141,37.3278248,-121.884244,EAST SIDE OF 1ST ST BETWEEN WILLIAM ST AND REED ST,S-V-400, ,OTHER,ST LIGHT ONLY,32888,,Future,
12M1142,37.3277498,-121.8841931,EAST SIDE OF 1ST ST BETWEEN WILLIAM ST AND REED ST,S-V-400, ,POST TOP,ST LIGHT ONLY,32889,,Future,
12M1143,37.32765416,-121.8841171,EAST SIDE OF 1ST ST BETWEEN WILLIAM ST AND REED ST,S-V-400, ,POST TOP,ST LIGHT ONLY,32890,,Future,
12M1144,37.3275365,-121.8840348,EAST SIDE OF 1ST ST BETWEEN WILLIAM ST AND REED ST,S-V-400, ,OTHER,ST LIGHT ONLY,32891,,Future,
12M1145,37.32749616,-121.8840034,EAST SIDE OF 1ST ST BETWEEN WILLIAM ST AND REED ST,S-V-400, ,POST TOP,ST LIGHT ONLY,32892,,Future,
12M1146,37.3273636,-121.8839019,EAST SIDE OF 1ST ST BETWEEN WILLIAM ST AND REED ST,S-V-400, ,POST TOP,ST LIGHT ONLY,32893,,Future,
12M115,37.3326161,-121.8851286,S 3RD ST & E SAN CARLOS ST NWC,S4H-250,STEEL,8 FT,UNKNOWN,32894,,Future,
12M1227,37.32982914,-121.8869593,1ST ST LIGHT ON NORTH SIDE OF SAN SALVADOR EAST OF S MARKET ST,S-V-100, ,POST TOP,ST LIGHT ONLY,32897,,Future,
12M1228,37.33005195,-121.8872322,4TH ST LIGHT NORTH OF SAN SALVADOR EAST SIDE OF MARKET ST,S-V-100, ,POST TOP,ST LIGHT ONLY,32898,,Future,
12M1229A,37.33420211,-121.8877038,W/S 2ND ST & 3RD SL S/O SAN FERNANDO ST,S4H-150, ,OTHER,ST LIGHT ONLY,32899,,Future,
12M1229B,37.33420211,-121.8877038,W/S 2ND ST & SAN FERNANDO ST,S4H-100, ,OTHER,ST LIGHT ONLY,32900,,Future,
12M131,37.3272959,-121.883853,S 1ST ST 575 OPP,S4H-400,STEEL,8 FT,ST LIGHT ONLY,32903,,Future,
12M194,37.3324683,-121.8852264,W SAN CARLOS ST & S 3RD ST NWC,S4H-400,STEEL,13 FT,UNKNOWN,32904,,Future,
12M196,37.33301217,-121.8841547,W SAN CARLOS ST & S 4TH ST NWC,S4H-400,STEEL,6 FT,UNKNOWN,32905,,Future,
12M197,37.33299086,-121.8836825,PASEO DE SAN CARLOS & S 4TH ST SEC,S4H-400,UNKNOWN,10 FT OR 12 FT,UNKNOWN,32906,,Future,
12M198,37.33324128,-121.8838769,S 4TH ST & E SAN CARLOS ST NEC,S4H-400,STEEL,OTHER,UNKNOWN,32907,,Future,
12M207,37.3320257,-121.8819933,E SAN SALVADOR ST & S 5TH ST NWC,S-L-135,STEEL,8 FT,ST LIGHT ONLY,32908,,Future,
12M219,37.32845865,-121.8806436,HWY 280 NB ON RAMP & S 4TH ST SWC,S4H-150,GALVANIZED,OTHER,UNKNOWN,32909,,Future,
12M222,37.32762011,-121.882921,E REED ST & S 2ND ST NWC,S4H-400,STEEL,13 FT,ST LIGHT ONLY,32912,,Future,
12M224,37.32753665,-121.8825674,E REED ST & S 2ND ST SEC,S4H-400,STEEL,13 FT,ST LIGHT ONLY,32913,,Future,
12M225,37.32810812,-121.8818637,E REED ST & S 3RD ST NWC,S4H-400,STEEL,OTHER,ST LIGHT ONLY,32914,,Future,
12M226,37.3282717,-121.8816812,S 3RD ST & E REED ST NEC,S4H-400,STEEL,10 FT OR 12 FT,UNKNOWN,32915,,Future,
12M227,37.32807539,-121.8815093,E REED ST & S 3RD ST SEC,S4H-400,STEEL,8 FT,ST LIGHT ONLY,32916,,Future,
12M232,37.33266977,-121.8849028,S 3RD ST & E SAN CARLOS ST NEC,S4H-250,UNKNOWN,OTHER,ST LIGHT ONLY,32917,,Future,
12M233,37.33280205,-121.8839817,S 4TH ST & E SAN CARLOS ST SWC,S4H-310,UNKNOWN,8 FT,ST LIGHT ONLY,32918,,Future,
12M236,37.33093491,-121.8796132,S 6TH ST 503,S-L-135,STEEL,8 FT,ST LIGHT ONLY,32919,,Future,
12M237,37.33058757,-121.8791321,S 6TH ST 540,S-L-135,STEEL,8 FT,ST LIGHT ONLY,32920,,Future,
12M238,37.33010361,-121.8789683,S 6TH ST 565,S4H-100,STEEL,8 FT,ST LIGHT ONLY,32921,,Future,
12M239,37.32973868,-121.878552,S 6TH ST 598,S4H-150,STEEL,8 FT,ST LIGHT ONLY,32922,,Future,
12M240,37.32854322,-121.8852081,W WILLIAM ST NS 50' EO S MARKET ST,S4H-250,UNKNOWN,OTHER,UNKNOWN,32923,,Future,
12M241,37.33258018,-121.8845777,E SAN CARLOS ST 110,S4H-400,STEEL,OTHER,ST LIGHT ONLY,32924,,Future,
12M242,37.33270779,-121.8842795,E SAN CARLOS ST SS 100' WO S 4TH ST,S4H-400,STANDARD WOOD,8 FT,ST LIGHT ONLY,32925,,Future,
12M243,37.33279388,-121.8840806,E SAN CARLOS ST 150,S4H-400,STEEL,OTHER,ST LIGHT ONLY,32926,,Future,
12M245,37.32985184,-121.8865147,W SAN SALVADOR ST NS 170' WO S 1ST ST,S4H-250,STEEL,6 FT,UNKNOWN,32927,,Future,
12M246,37.32982659,-121.8862642,W SAN SALVADOR ST SS 100' WO S 1ST ST,S4H-250,STEEL,OTHER,UNKNOWN,32928,,Future,
12M247,37.3285817,-121.8808253,E REED ST & S 4TH ST NWC,S-L-180,GALVANIZED,10 FT OR 12 FT,ST LIGHT ONLY,32929,,Future,
12M248,37.32874876,-121.8805733,E REED ST & S 4TH ST NEC,S4H-150,UNKNOWN,8 FT,UNKNOWN,32930,,Future,
12M250,37.33029948,-121.8852162,W SAN SALVADOR ST SS 60' WO S 2ND ST,S4H-250,STEEL,OTHER,ST LIGHT ONLY,32931,,Future,
12M251,37.33052428,-121.8850731,W SAN SALVADOR ST & S 2ND ST NWC,S-L-135,UNKNOWN,13 FT,ST LIGHT ONLY,32932,,Future,
12M252,37.33049835,-121.8847509,W SAN SALVADOR ST & S 2ND ST SEC,S4H-250,STEEL,OTHER,ST LIGHT ONLY,32933,,Future,
12M253,37.33077954,-121.8845281,W SAN SALVADOR ST NS 100' EO S 2ND ST,S4H-250,STEEL,6 FT,UNKNOWN,32934,,Future,
12M254,37.33079973,-121.8842411,W SAN SALVADOR ST 98,S4H-250,STEEL,6 FT,ST LIGHT ONLY,32935,,Future,
12M255,37.33100395,-121.8840479,E SAN SALVADOR ST & S 3RD ST NWC,S4H-250,UNKNOWN,OTHER,ST LIGHT ONLY,32936,,Future,
12M256,37.33101539,-121.8837226,E SAN SALVADOR ST & S 3RD ST SEC,S4H-250,STEEL,8 FT,ST LIGHT ONLY,32937,,Future,
12M257,37.3312756,-121.8835211,E SAN SALVADOR ST 127,S4H-250,UNKNOWN,8 FT,ST LIGHT ONLY,32938,,Future,
12M258,37.33128991,-121.8832413,E SAN SALVADOR ST 127 OPP,S4H-250,STEEL,8 FT,ST LIGHT ONLY,32939,,Future,
12M259,37.33151807,-121.8829766,E SAN SALVADOR & S 4TH ST NWC,S4H-250,UNKNOWN,8 FT,UNKNOWN,32940,,Future,
12M260,37.33160332,-121.8824981,E SAN SALVADOR ST 168,S-L-135,STEEL,10 FT OR 12 FT,ST LIGHT ONLY,32941,,Future,
12M266,37.32858754,-121.8847558,E WILLIAM ST & S 1ST ST SEC,S4H-250,UNKNOWN,6 FT,ST LIGHT ONLY,32942,,Future,
12M267,37.32879519,-121.8846201,E WILLIAM ST NS 100' EO S 1ST ST,S-L-135,STEEL,6 FT,ST LIGHT ONLY,32943,,Future,
12M268,37.32883151,-121.8842182,E WILLIAM ST 42,S-L-135,UNKNOWN,6 FT,ST LIGHT ONLY,32944,,Future,
12M269,37.32908414,-121.8840067,E WILLIAM ST 47,S4H-400,STEEL,6 FT,ST LIGHT ONLY,32945,,Future,
12M270,37.32908969,-121.8836769,E WILLIAMS ST & S 2ND ST SEC,S4H-400,UNKNOWN,OTHER,ST LIGHT ONLY,32946,,Future,
12M271,37.32929728,-121.8835448,E WILLIAM ST 81,S4H-250,STEEL,OTHER,ST LIGHT ONLY,32947,,Future,
12M272,37.32932015,-121.8832362,E WILLIAM ST 81 OPP,S4H-250,STEEL,6 FT,UNKNOWN,32948,,Future,
12M273,37.32956673,-121.8829853,E WILLIAM ST & S 3RD ST NWC,S4H-250,UNKNOWN,OTHER,ST LIGHT ONLY,32949,,Future,
12M274,37.329559,-121.8826534,E WILLIAM ST & S 3RD ST SEC,S4H-250,STEEL,OTHER,UNKNOWN,32950,,Future,
12M275,37.32977708,-121.8824961,E WILLIAM ST 101,S-L-135,UNKNOWN,8 FT,UNKNOWN,32951,,Future,
12M276,37.32979527,-121.8821692,E WILLIAM ST 127 OPP,S4H-250,STEEL,OTHER,UNKNOWN,32952,,Future,
12M277,37.33006288,-121.881922,E WILLIAM ST & S 4TH ST NWC,S-H-150,STEEL,8 FT,ST LIGHT ONLY,32953,,Future,
12M278,37.33015234,-121.8814307,E WILLIAM ST 167 OPP,S-L-135,GALVANIZED,OTHER,UNKNOWN,32954,,Future,
12M279,37.33046439,-121.8810689,E WILLIAM ST NS 100' WO S 5TH ST,S-L-135,UNKNOWN,OTHER,ST LIGHT ONLY,32955,,Future,
12M280,37.33066396,-121.8803555,E WILLIAM ST 201 OPP,S-L-180,UNKNOWN,OTHER,UNKNOWN,32956,,Future,
12M281,37.32512996,-121.8869567,S ALMADEN AVE & HWY 280 OVERPASS,S4H-100,NONE,SOFFIT,ST LIGHT ONLY,32957,,Future,
12M281Y,37.33099656,-121.8799175,E WILLIAM ST 231,S-L-135,STEEL,OTHER,ST LIGHT ONLY,32958,,Future,
12M282,37.32499374,-121.8868383,S ALMADEN AVE & HWY 280 OVERPASS,S4H-100,NONE,SOFFIT,ST LIGHT ONLY,32959,,Future,
12M282Y,37.33088093,-121.8802374,E WILLIAM ST 255 OPP,S-L-180,UNKNOWN,8 FT,ST LIGHT ONLY,32960,,Future,
12M283,37.33202328,-121.8778253,E WILLIAM ST 345,S-L-135,STEEL,8 FT,ST LIGHT ONLY,32961,,Future,
12M284,37.33224277,-121.8773305,E WILLIAM ST 360,S-L-180,STEEL,8 FT,UNKNOWN,32962,,Future,
12M285,37.33254983,-121.8767155,E WILLIAM ST 385,S-L-180,STEEL,8 FT,ST LIGHT ONLY,32963,,Future,
12M288,37.33270232,-121.8760685,E WILLIAM ST 460,S-L-135,STEEL,OTHER,ST LIGHT ONLY,32966,,Future,
12M291,37.32708769,-121.8836252,E REED ST & S 1ST ST SEC,S4H-400,STEEL,8 FT,ST LIGHT ONLY,32968,,Future,
12M292,37.3272919,-121.8836139,E REED ST 10 OPP,S4H-250,STEEL,6 FT,UNKNOWN,32969,,Future,
12M293,37.32733828,-121.8830756,E REED ST 45 OPP,S4H-250,UNKNOWN,OTHER,UNKNOWN,32970,,Future,
12M294,37.32783298,-121.8824304,E REED ST NS 100' EO S 2ND ST,S4H-250,UNKNOWN,OTHER,UNKNOWN,32971,,Future,
12M295,37.32781508,-121.8820437,E REED ST SS 60' WO S 3RD ST,S4H-250,STEEL,OTHER,UNKNOWN,32972,,Future,
12M296,37.32832586,-121.8813652,E REED ST 132 OPP,S4H-250,UNKNOWN,8 FT,UNKNOWN,32973,,Future,
12M297,37.32832962,-121.8810383,E REED ST 132,S4H-250,STEEL,8 FT,ST LIGHT ONLY,32974,,Future,
12M298,37.32872901,-121.8801808,E REED ST 164,S-L-90,STEEL,8 FT,ST LIGHT ONLY,32975,,Future,
12M301,37.32953149,-121.8788501,E REED ST NS 50' WO S 6TH ST,S-L-90,STEEL,8 FT,ST LIGHT ONLY,32976,,Future,
12M302,37.32965652,-121.8781761,E REED ST 253 OPP,S-L-180,STEEL,8 FT,ST LIGHT ONLY,32977,,Future,
12M303,37.33008322,-121.8777586,E REED ST 297,S-L-135,STEEL,OTHER,ST LIGHT ONLY,32978,,Future,
12M304,37.33021584,-121.8770398,E REED ST 300,S-L-180,UNKNOWN,OTHER,UNKNOWN,32979,,Future,
12M305,37.33056674,-121.8766986,E REED ST 332 OPP,S-L-180,STEEL,8 FT,UNKNOWN,32980,,Future,
12M306,37.33066825,-121.8760834,E REED ST 360,S-L-135,STEEL,8 FT,ST LIGHT ONLY,32981,,Future,
12M315,37.32794752,-121.8797414,CARRIE ST END OF,S-L-55,STEEL,6 FT,ST LIGHT ONLY,32986,,Future,
12M325,37.32870416,-121.875993,MARGARET ST 310,S-L-55,STEEL,8 FT,ST LIGHT ONLY,32987,,Future,
12M33,37.33109762,-121.8867671,S 1ST ST 325,S4H-250,UNKNOWN,6 FT,UNKNOWN,32991,,Future,
12M34,37.33116295,-121.8866019,S 1ST ST 320,S4H-250,UNKNOWN,6 FT,UNKNOWN,32996,,Future,
12M35,37.33080765,-121.8865749,S 1ST ST 345,S4H-250,STEEL,6 FT,ST LIGHT ONLY,32997,,Future,
12M36,37.33085273,-121.8864421,S 1ST ST 339 OPP,S4H-250,STEEL,OTHER,UNKNOWN,32998,,Future,
12M37,37.33059771,-121.8864104,S 1ST ST 369,S4H-250,UNKNOWN,OTHER,UNKNOWN,32999,,Future,
12M38,37.33065304,-121.8862743,S 1ST ST 368,S4H-250,STEEL,6 FT,ST LIGHT ONLY,33000,,Future,
12M381Y,37.33065788,-121.8883995,S MARKET ST & W SAN CARLOS ST SWC,S4H-250,STEEL,OTHER,ST LIGHT ONLY,33001,,Future,
12M39,37.33036729,-121.8862527,S 1ST ST 380 OPP,S4H-250,UNKNOWN,OTHER,UNKNOWN,33005,,Future,
12M40,37.33043349,-121.8861235,S 1ST ST 380,S4H-250,STEEL,6 FT,ST LIGHT ONLY,33006,,Future,
12M408,37.32835329,-121.8846234,S 1ST ST 500,S4H-400,STEEL,8 FT,UNKNOWN,33007,,Future,
12M41,37.33014783,-121.8861116,S 1ST ST 393,S4H-250,STEEL,6 FT,UNKNOWN,33008,,Future,
12M412,37.32694197,-121.8838444,S MARKET ST OPP E REED ST,S4H-400,STEEL,OTHER,UNKNOWN,33009,,Future,
12M413,37.32702907,-121.8836385,S 1ST ST & E REED ST SEC,S4H-400,UNKNOWN,8 FT,UNKNOWN,33010,,Future,
12M414,37.32663215,-121.8835796,S 1ST ST 609,S4H-400,STEEL,8 FT,ST LIGHT ONLY,33011,,Future,
12M42,37.33022097,-121.8859623,S 1ST ST & E SAN SALVADOR NEC,S4H-250,STEEL,6 FT,ST LIGHT ONLY,33012,,Future,
12M43,37.32986351,-121.885974,S 1ST ST & E SAN SALVADOR SWC,S4H-250,STEEL,OTHER,ST LIGHT ONLY,33013,,Future,
12M431,37.32698727,-121.8829681,S 1ST ST 618 IRO,S-L-55,UNKNOWN,30 INCHES,ST LIGHT ONLY,33014,,Future,
12M44,37.33001411,-121.8858095,W SAN SALVADOR ST & S 1ST ST SEC,S4H-250,UNKNOWN,OTHER,UNKNOWN,33015,,Future,
